ProteinName,sample_conc(fmol/µg)_DIA_Ec_LB1_Free,invivo_conc(mM)DIA_Ec_LB1_Free,sample_conc(fmol/µg)_DIA_Ec_LB2_Free,invivo_conc(mM)DIA_Ec_LB2_Free,sample_conc(fmol/µg)_DIA_Ec_LB3_Free,invivo_conc(mM)DIA_Ec_LB3_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu1_Free,invivo_conc(mM)DIA_Ec_M9Glu1_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu2_Free,invivo_conc(mM)DIA_Ec_M9Glu2_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu3_Free,invivo_conc(mM)DIA_Ec_M9Glu3_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly1_Free,invivo_conc(mM)DIA_Ec_M9Gly1_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly2_Free,invivo_conc(mM)DIA_Ec_M9Gly2_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly3_Free,invivo_conc(mM)DIA_Ec_M9Gly3_Free
P00582,5.340833488762143,0.00042863612358526944,5.053783748391899,0.0003874567540433789,5.022860641168571,0.0003941013733839956,4.522299928644051,0.00030299409521915147,5.113377579519945,0.0003528230529868762,4.283238605198775,0.00030125444856564723,4.704654392720225,0.0003027342826619971,4.172266090283924,0.0002503359654170354,3.79486048017108,0.0002606904155943612
P00634,0.05196951059755908,4.170886363342563e-06,0.02809651080591917,2.154065828453803e-06,0.06542160904335827,5.133080094171188e-06,0.16865167828179464,1.1299662444880243e-05,0.22374392970129334,1.543833114938924e-05,0.30380350655468974,2.1367513294346515e-05,0.3957808689185772,2.5467638521717144e-05,0.028425593228802854,1.7055355937281712e-06,0.6065319917452022,4.166611073727911e-05
P00722,0.1497760848022438,1.2020490908487772e-05,0.14792136761775881,1.1340638184028176e-05,0.1644842881566476,1.2905690301521581e-05,0.02571881634697124,1.7231606952470733e-06,0.015160009829846213,1.0460406782593888e-06,0.018654563881174483,1.3120376596426054e-06,0.03966415344247819,2.5523020476029443e-06,0.041469197430569135,2.4881518458341477e-06,0.0448179256085084,3.0787966287584033e-06
P00803,0.45972910823649865,3.689620791744207e-05,0.4717906525437207,3.6170616695018586e-05,1.4593997713822215,0.00011450675129306662,0.3109793472871632,2.083561626823994e-05,0.6473863035056565,4.466965494189031e-05,0.4071321181233381,2.8634958974674783e-05,0.35708831206353403,2.297785660234915e-05,0.37046918303589293,2.2228150982153576e-05,0.2595551970701147,1.7830313537860057e-05
P00805,0.0703454444967093,5.64567285319744e-06,0.04395833626740551,3.3701391138344228e-06,0.06278441853618369,4.926162069762105e-06,0.03534863699913933,2.3683586789423355e-06,0.035903138462158576,2.477316553888942e-06,0.03853405206185911,2.7102283283507574e-06,0.02747208685196792,1.7677690669961966e-06,0.021533349893370343,1.2920009936022207e-06,0.03534235477285799,2.4278661104832884e-06
P00811,0.9520666895749846,7.640945482999235e-05,0.943927310252001,7.236776045265342e-05,0.9270461257174456,7.273746524859958e-05,0.5980617950508997,4.0070140268410284e-05,0.5031609639291266,3.4718106511109735e-05,1.003178624482703,7.055689658861678e-05,0.945216167209814,6.082260554219673e-05,0.5443845912350025,3.266307547410015e-05,1.0703327341793798,7.352720521754001e-05
P00861,0.9242723788407599,7.417878322491226e-05,0.5563319354651868,4.265211505233099e-05,1.29087157058243,0.0001012837693841599,9.230972601827563,0.0006184751643224469,11.368566743559498,0.0007844311053056053,7.8529706561213475,0.0005523256028138682,5.924588874369081,0.00038123441452461915,6.441546233508327,0.0003864927740104996,5.194751339055561,0.0003568568311177299
P00864,10.010843225010133,0.0008034343408790184,8.059750215858047,0.0006179141832157836,8.584231291569928,0.0006735319936462559,68.34334962177492,0.00457900442465892,45.52910175741242,0.0031415080212614573,53.68044563028648,0.0037755246759968164,30.530016607945473,0.0019645401991199695,36.70287233423407,0.0022021723400540445,34.06295730398943,0.002339977066969709
P00887,2.8813240508109605,0.00023124472510354632,2.941987137209914,0.0002255523471860934,3.300698283885083,0.00025897786535098344,4.915349044468279,0.00032932838597937475,5.335571690804989,0.0003681544466655442,4.377267608825246,0.000307867821820709,3.9109043083373822,0.0002516581902756229,3.1665776914408883,0.00018999466148645328,5.539447877359748,0.00038053598461862626
P00888,0.07303197558123904,5.861284194084056e-06,0.04978817691172971,3.817093563232611e-06,0.08333939206147285,6.5389369155924855e-06,0.5768164729809357,3.8646703689722705e-05,1.8563884872982912,0.0001280908056235821,2.1515039449150852,0.00015132244412569435,0.6750904535103593,4.3440603095449216e-05,0.4050615951198342,2.4303695707190053e-05,0.3487737420811676,2.395923967340195e-05
P00893,0.07230659022207211,5.803067369104762e-06,0.05926054361135819,4.5433083435374615e-06,0.07564192429808266,5.934981752618793e-06,2.2090452863013676,0.00014800603418219167,0.2064586560243914,1.4245647265683007e-05,1.5775089281352868,0.00011095146127884851,0.3583873092168356,2.3061444245257248e-05,0.24595755934151306,1.4757453560490783e-05,0.31605576414391906,2.171165684119096e-05
P00894,0.860716662731081,6.907802959867394e-05,0.8949660594310994,6.861406455638429e-05,1.0107627337218312,7.930599910740522e-05,24.44246857400906,0.0016376453944586073,22.296882267725547,0.0015384848764730629,17.76096252198425,0.0012491876973795592,16.230562959767177,0.0010444014426284967,20.491902290795494,0.0012295141374477295,17.75794979189076,0.0012198939422255392
P00895,0.18427295992507534,1.4789086270909892e-05,0.22205595332728822,1.70242897550921e-05,0.2061551413530568,1.6175249552316762e-05,6.539714276620227,0.00043816085653355534,6.698749175847081,0.00046221369313344864,3.32896805831222,0.00023413742010129282,3.6678372430408013,0.00023601735303045157,4.07885457968786,0.0002447312747812716,3.668634529916522,0.00025201924162035244
P00903,0.37227213124947534,2.98772248925861e-05,0.2291918593450881,1.7571375883123423e-05,0.08333577358599575,6.538653004439667e-06,0.03558591069122613,2.384256016312151e-06,0.0798475866362926,5.50948347790419e-06,0.05092037853548963,3.5813999569961044e-06,0.061195856949651316,3.937820360238433e-06,0.13055232650405774,7.833139590243464e-06,0.21470252824044556,1.4749130200865391e-05
P00904,0.16344356561722137,1.3117393855946228e-05,0.15638946207797694,1.1989858759311566e-05,0.08538814341212662,6.699685098489935e-06,10.824612429481615,0.0007252490327752683,15.812746769374227,0.0010910795270868217,9.946323335917073,0.0006995580746261675,10.12778067987802,0.0006517006698356291,6.952006121340098,0.00041712036728040584,6.36964020175949,0.0004375665877730433
P00909,0.15805799158929468,1.2685167017294676e-05,0.31529931736571454,2.417294766470478e-05,0.14824038226189826,1.1631168454395094e-05,7.344861248279431,0.0004921057036347219,9.408677414875056,0.0006491987416263788,6.416793577864907,0.00045131448164316515,7.3550649722997745,0.00047328244169581165,6.227625453826164,0.00037365752722956985,5.470833578784604,0.00037582248062955107
P00914,0.030606537178574533,2.4563708043317513e-06,0.023791069305646288,1.8239819800995487e-06,0.023553525821514067,1.8480458721495651e-06,0.07022076661270782,4.704791363051425e-06,0.037356405967735914,2.577592011773778e-06,0.09693277392414154,6.8176050993312895e-06,0.09389036108007426,6.04164062602217e-06,0.04293124511620397,2.575874706972238e-06,0.11688261959152248,8.029327780635022e-06
P00926,2.8056287089088094,0.00022516968868934806,0.8426788954241051,6.460538198251472e-05,2.6467564266938965,0.00020766858117136726,0.3957408505351038,2.651463698585196e-05,0.2461144266126694,1.698189543627419e-05,0.33285171807397956,2.3410570837869898e-05,0.14633016000205212,9.416027687088573e-06,0.10880074227882885,6.5280445367297305e-06,0.1460953635079484,1.0036116275763413e-05
P00934,8.745034424775046,0.0007018450705011768,8.62083535793862,0.0006609307107752942,8.008708537201004,0.000628375592918848,66.73366559810506,0.00447115559507304,59.197135902784524,0.004084602377292132,113.20149150664264,0.0079618382359672,57.90213178960977,0.0037258763064618463,45.29466298464031,0.0027176797790784187,48.603717613502354,0.003338864079536249
P00935,1.1136163656850482,8.937485191267182e-05,1.0461463600511132,8.020455427058535e-05,1.0510186822108467,8.246454275808182e-05,14.61647386169917,0.0009793037487338446,20.08361969538736,0.0013857697589817277,5.968584003567071,0.000419790408250884,11.658553942739413,0.000750202601532797,18.41264499215023,0.0011047586995290139,16.373295996236493,0.0011247742466979852
P00946,15.274634047898942,0.0012258872966647099,16.271687973454032,0.0012474960779648092,16.160057350523807,0.0012679429613487911,11.603895242075934,0.0007774609812190876,10.427673966407891,0.0007195095036821445,13.03001707828481,0.0009164445345060318,11.970610312166125,0.0007702827505219941,12.066886443967814,0.0007240131866380688,14.796625040936085,0.0010164638071599574
P00954,26.931945672755138,0.002161461280915989,28.070074185294146,0.002152039020872551,38.482552389298306,0.003019400264391098,28.107500195421572,0.0018832025130932457,36.75625919909077,0.0025361818847372633,33.8550243767287,0.0023811367144965854,24.205540518271174,0.001557573911610493,27.222125523123456,0.0016333275313874073,38.55809790461508,0.0026487736821431233
P00956,13.193043675902578,0.001058826325783976,18.149370880101493,0.0013914517674744479,11.276779065059225,0.0008847934343354161,11.807604474267269,0.0007911094997759072,10.409984861010301,0.0007182889554097109,20.47196135832227,0.0014398612822019998,14.781157498597201,0.000951135352083646,7.319490294944664,0.0004391694176966798,18.019339856927154,0.001237850303214996
P00957,21.865167140885248,0.0017548198243838673,23.09878113079228,0.0017709065533607414,21.272468674793647,0.0016690706190991937,22.900707633119968,0.001534347411419038,24.61192209140077,0.0016982226243066531,26.34288527570904,0.0018527829310582026,18.103129071445903,0.0011648970011191278,15.141164836285395,0.0009084698901771237,19.03369512624791,0.0013075320999770305
P00959,28.877711266538153,0.0023176214426734467,29.232817256050694,0.00224118265629722,28.402925653909385,0.0022285372436144286,33.77749630398962,0.0022630922523673054,25.08331364180934,0.0017307486412848447,29.296358915313427,0.002060510577043711,14.638604915502974,0.0009419624032584523,16.016275393328137,0.0009609765235996882,18.46236201193612,0.0012682839990808292
P00960,23.843253470839397,0.0019135739324032644,32.03450620306849,0.002455978808901918,28.136057746567865,0.0022075983770384017,7.642758741497368,0.0005120648356803238,8.62665575791004,0.0005952392472957928,12.71360577315593,0.0008941902727119672,15.413872807736196,0.000991849206758677,5.806559166650992,0.0003483935499990595,10.255020720490375,0.000704475336451078
P00961,15.899947302135173,0.0012760726937354639,17.74856070832288,0.0013607229876380876,16.615293311619673,0.00130366147521939,11.746767438537953,0.000787033418382043,15.999408569075996,0.0011039591912662438,20.900128249298035,0.0014699756868672953,17.26582527577196,0.0011110183220931524,9.105058566826013,0.0005463035140095608,14.549750922538522,0.0009995046285917767
P00962,22.139820221765817,0.0017768624947212053,21.3017808755189,0.0016331365337897824,20.455923819497126,0.0016050032535297747,16.527719826819933,0.0011073572283969357,12.726111068037737,0.0008781016636946039,15.459906263969097,0.0010873467405658266,12.940509030314153,0.0008326936245593454,10.145401579736191,0.0006087240947841714,15.492526487475006,0.0010642692108787178
P00963,11.467537095821166,0.0009203433617928269,14.710249967505991,0.001127785830842126,14.165904306330518,0.0011114786455736253,18.852842898509643,0.0012631404742001462,18.033373266721718,0.0012443027554037986,11.915003856851344,0.0008380219379318779,14.348949760804182,0.0009233237237387039,25.878148606150837,0.0015526889163690503,24.06147101867811,0.0016529184438918007
P00968,7.836830096667791,0.0006289558513479534,13.883267912909352,0.0010643838733230505,14.173955111587839,0.001112110324139969,64.53830261719133,0.00432406627535182,66.30489431867186,0.004575037707988359,53.741265504990764,0.003779802340517684,33.70717726799981,0.002168983580723466,35.442419006592104,0.002126545140395526,27.943169147721218,0.0019195742284086753
P02358,325.86272613243545,0.026152572635757,326.4163880753243,0.025025256419108195,370.83082547310966,0.029095957075582452,213.00282738913344,0.014271189435071944,281.36215259532463,0.0194139885290774,407.54891811456423,0.02866427390739102,271.68257864743714,0.017482183321661175,166.64321407850613,0.009998592844710368,222.7268717717622,0.015300367713016709
P02359,436.62879180079057,0.035042259444524985,408.0424257878086,0.031283252643731996,362.8234422229828,0.028467685466726345,282.30311198973897,0.018914308503312514,117.98432890379827,0.00814091869436208,301.74261092086283,0.021222563634767357,197.2808284957414,0.012694592442334665,166.46542781703548,0.009987925669022128,88.91243379828273,0.006107897626142902
P02413,763.0458630394904,0.061239321828553975,1106.7046589175952,0.08484735718368232,786.290146357357,0.06169353456034648,553.0541704343539,0.03705462941910172,565.75920909181,0.0390373854273349,504.71668415724156,0.035498406785725994,262.6245799304877,0.016899320795527036,439.06332465435275,0.026343799479261163,371.0148347415458,0.025487106038767065
P02918,0.6051646588492715,4.8568343133287686e-05,0.45827215437283736,3.513419850191753e-05,0.6323740553540733,4.961704126624268e-05,0.7369845082355977,4.937796205178505e-05,0.6821918632547695,4.70712385645791e-05,0.6676518706231929,4.695818156716457e-05,0.26986477549518384,1.7365211640559655e-05,0.3207965664093735,1.9247793984562407e-05,0.3021448017689248,2.0756034208473964e-05
P02925,40.71586399115342,0.0032677090844182104,74.33076746495912,0.005698692172313533,51.64901067812319,0.004052460837821973,7.757280135100877,0.0005197377690517588,10.32082561114132,0.000712136967168751,7.406887104058166,0.0005209510596520911,23.998558303254917,0.0015442550560355339,21.683707493762647,0.0013010224496257587,50.25368540179132,0.0034522096928187086
P02929,0.10374244659327672,8.325996354793748e-06,0.082331889498644,6.312111528229374e-06,0.0893821506802281,7.013061053371743e-06,0.3232739325780199,2.1659353482727335e-05,0.16204864001849034,1.1181356161275833e-05,0.20004988372932914,1.4070175155629485e-05,0.0971582667870502,6.25192325412323e-06,0.1998931939023493,1.1993591634140959e-05,0.06159421557272955,4.231254808909248e-06
P02930,22.359350253803054,0.0017944811870359888,26.75128399886604,0.0020509317732463964,23.5655169972685,0.0018489867182472208,19.359390387769302,0.0012970791559805436,21.443496341098374,0.001479601247535788,13.714897462738538,0.0009646144548792773,15.593266110412861,0.0010033927758004797,24.78503186635693,0.001487101911981416,22.431780990348113,0.0015409658245543487
P02931,162.44683755654214,0.01303740003979428,118.9834888399002,0.009122067477725683,295.7933177565629,0.023208398777822627,175.81522631341872,0.011779620162999056,391.76683578067406,0.02703191166886651,188.54696778669236,0.013261136734330697,553.7861699244966,0.035634936151663264,510.91065273812217,0.030654639164287328,391.6746950446547,0.026906348616111065
P02932,0.04504587394113267,3.6152201393780838e-06,0.057795323021074076,4.430974764949013e-06,0.047342149707676216,3.7145379001407494e-06,0.09597439693785698,6.430284594836419e-06,0.07238905587272385,4.994844855217946e-06,0.10364789980837812,7.289902286522595e-06,0.06305229730591165,4.05727826142388e-06,0.0858632925868894,5.151797555213364e-06,0.0632669168099373,4.346162111291346e-06
P02943,11.534504388270355,0.00092571791628939,10.983777300823162,0.0008420895930631091,10.147008651729948,0.0007961499095972728,0.9182865459943023,6.152519858161826e-05,1.1822277467706468,8.157371452717462e-05,0.9916005379383261,6.974257116832895e-05,6.035730799815272,0.0003883861558142001,6.3788246019471355,0.0003827294761168281,5.616439140657534,0.0003858249496625611
P03004,1.2105852971510505,9.715723025853303e-05,1.3131373671804814,0.00010067386481717025,1.2496923282349284,9.80527826768944e-05,1.3546908790015688,9.076428889310513e-05,0.7376457000346045,5.089755330238771e-05,1.4697967279860222,0.00010337570320168357,1.4561917225240228,9.370277171024148e-05,1.216741055477802,7.300446332866811e-05,1.1360111516382385,7.803902693862683e-05
P03018,3.0478027594963284,0.0002446057086467566,2.541145736914708,0.00019482117316346097,2.725920655754051,0.00021387992837454864,2.5403384998448084,0.0001702026794896022,2.953720949125028,0.00020380674548962693,2.4725370522465093,0.00017390177267467117,2.9188962959457414,0.00018782463121737815,2.4070988346170448,0.00014442593007702267,3.6392152897620043,0.0002499982677314769
P03023,3.576899382151586,0.00028706910425985806,3.5292130512405104,0.0002705730005951058,3.3064252841883732,0.00025942721460554927,2.3000433669327407,0.00015410290558449366,2.079548219627464,0.00014348882715429503,1.6021227116802224,0.00011268263072150899,3.1383339115250806,0.0002019449647416139,7.604090878157202,0.00045624545268943214,2.6428149893905077,0.00018154989927117403
P03024,2.4346965977389763,0.00019540000899802556,2.121934908421175,0.0001626816763122901,1.6998071641178045,0.00013336948518462773,0.749568986084647,5.022112206767136e-05,1.732788560633327,0.00011956241068369958,1.5271523962961036,0.00010740971853949262,2.856525638190492,0.00018381121497921429,1.628564147046037,9.771384882276222e-05,2.718189837287669,0.00018672782360497903
P03813,0.028742049123179875,2.306733686039821e-06,0.07488450271066117,5.741145207817357e-06,0.05834594767773937,4.577912817791858e-06,0.20514227958581288,1.3744532732249466e-05,0.1638623621285897,1.130650298687269e-05,0.24956032768487624,1.7552409713836297e-05,0.28631648924416997,1.842384365571181e-05,0.1892238112585729,1.1353428675514375e-05,0.29055621032297796,1.9959948361317618e-05
P03817,3.268348081765531,0.000262305884510926,21.815307731601187,0.0016725069260894244,2.6303000786405555,0.0002063773907856436,17.3453501723836,0.0011621384615497015,18.751892481066974,0.0012938805811936213,7.255019255452805,0.000510269687633514,31.505146088770253,0.002027287661364347,19.43095806781309,0.0011658574840687855,20.390496203733104,0.0014007384348651438
P03835,0.03189751758454645,2.5599802574264204e-06,0.06518953638464056,4.997864456155777e-06,0.06478300919690033,5.082974567756795e-06,0.05432384294036771,3.639697477004637e-06,0.05546233052096893,3.826900805946857e-06,0.05289408309193827,3.7202171774663254e-06,0.049323455477529296,3.1738571350757983e-06,0.050221456254745785,3.013287375284747e-06,0.05810405166619445,3.991495723155966e-06
P03841,38.850395549885576,0.003117993283875432,32.09929714036624,0.0024609461140947453,26.14955462439271,0.0020517342859138897,8.599753346916655,0.000576183474243416,5.4301885830199375,0.0003746830122283757,3.884334328673649,0.00027319818111671337,12.177761337259387,0.0007836124686584301,16.61929163277907,0.000997157497966744,9.821619994131568,0.0006747025909012122
P04036,7.614009040445151,0.0006110730332459826,7.583361922725012,0.000581391080742251,8.6799749039851,0.0006810441847742155,27.603269798916706,0.0018494190765274198,30.393712461154873,0.0020971661598196867,24.94472304694132,0.0017544455209682064,14.194330369971945,0.0009133743020677599,13.873573234911111,0.0008324143940946666,14.693313040629297,0.001009366721921491
P04079,20.31335517398901,0.001630276966527836,20.41954792417768,0.0015654986741869556,20.60652246882612,0.0016168194552463573,31.547150399236223,0.0021136590767488273,25.635467070135952,0.0017688472278393806,28.573461282969706,0.002009666776902203,14.753594357413556,0.0009493617238683506,16.98860918348658,0.0010193165510091948,10.859134168523951,0.0007459753037507759
P04128,0.28132455920423227,2.2578099238698642e-05,0.20386324792525146,1.5629515674269276e-05,0.2605554225507865,2.0443579307830944e-05,0.6687619166459768,4.480704841528046e-05,0.7102130059930302,4.9004697413519086e-05,0.28165429729195157,1.9809685576200596e-05,0.04337343131482124,2.7909860150406714e-06,0.08570811289313027,5.142486773587816e-06,0.22307722613458325,1.5324435534462676e-05
P04335,5.82121383101753,0.00046718972541243256,5.686477544404727,0.0004359632784043624,7.945454825791598,0.0006234126094082638,2.2501644883078242,0.00015076102071662426,4.5162029187521515,0.00031161800139389845,5.798250560442077,0.0004078102894177595,5.326952262708147,0.00034277779777426337,2.423421906206197,0.0001454053143723718,6.639422136766439,0.00045609943374308584
P04425,8.152689964683281,0.0006543056304989403,8.439705254347562,0.0006470440694999797,9.33510382946579,0.0007324466081580851,10.021715820963566,0.0006714549600045591,10.607156950567173,0.0007318938295891351,9.48798003952876,0.0006673212627801894,8.954715573462144,0.0005762164803793031,7.5728262033224025,0.00045436957219934415,6.925011218994918,0.0004757181620005205
P04693,9.224218894075118,0.0007403026958578236,6.411939404010379,0.0004915820209741291,9.272538817532192,0.0007275376610679105,33.715227630109084,0.002258920251217309,27.754008331298227,0.0019150265748595777,15.859173181021847,0.0011154285137318699,15.144431350378383,0.0009745112347200004,26.041458189220833,0.00156248749135325,18.84760278539987,0.0012947483652579043
P04805,19.40653291189103,0.0015574986670312547,14.294441526258279,0.0010959071836798013,18.70375707896338,0.0014675255554263576,21.359177427292092,0.0014310648876285706,20.442934331943118,0.0014105624689040753,13.814048497618762,0.000971588077665853,12.926208762370825,0.0008317734334047314,16.3221855799556,0.000979331134797336,8.140904902973329,0.0005592447715955591
P04816,0.14055909093070015,1.1280768067002347e-05,0.1414947903225849,1.084793392473151e-05,0.12307399178487827,9.656574740044294e-06,9.04188153813912,0.0006058060630553212,6.977155020641784,0.0004814236964242831,4.923477702062627,0.0003462845983784048,3.917092942134719,0.00025205641540692973,8.600780769988827,0.0005160468461993296,5.069761945109512,0.0003482706031857839
P04825,9.862847744023172,0.0007915567548408342,14.626874988690782,0.00112139374913296,10.697943609544842,0.0008393771139796723,9.494329028077765,0.0006361200448812104,11.694204365153416,0.0008069001011955857,10.438728811612426,0.0007341905930834075,15.162493380096192,0.0009756734870670594,12.221392875575969,0.0007332835725345581,15.288274282877785,0.0010502379724759523
P04846,0.2585319620251501,2.0748847208685126e-05,0.1964145475261656,1.5058448643672698e-05,0.6609079685630257,5.1855855994945096e-05,3.0631294080509472,0.0002052296703394135,6.458106019311074,0.0004456093153324642,8.820752242157319,0.0006203929076983982,2.3167189438587736,0.00014907582769178195,2.6197576420870607,0.00015718545852522363,3.831655419735937,0.00026321806796446876
P04951,5.100735971142896,0.00040936675870967347,5.171558101792351,0.00039648612113741356,3.8863402139815992,0.00030492823217394087,5.752886487204188,0.00038544339464268064,3.4640795935631954,0.0002390214919558605,4.926750395612593,0.0003465147778247524,2.722506071644068,0.0001751873472188357,3.5877422228943394,0.00021526453337366037,2.446648979297464,0.000168074147273478
